account_id,customer_id,customer_name,customer_type,product_type,sector,state,branch_code,relationship_manager_id,sanction_date,disbursement_date,maturity_date,tenure_months,sanctioned_amount,outstanding_amount,interest_rate_pct,repayment_frequency,collateral_secured,collateral_type,collateral_value,collateral_last_valuation_days_ago,restructured_flag,restructure_count,bureau_score,bureau_score_3m_change,existing_relationship_years,kyc_risk_category,cross_bank_dpd_reported,current_ratio,dscr,leverage_ratio,dpd_days,bounce_count_6m,limit_utilization_pct,irac_category,irac_subcategory,ecl_stage,irac_provision_rate,irac_floor_provision,pd_30d,pd_60d,pd_90d,pd_180d,lgd_estimate,ead,ecl_estimated_provision,recommended_provision,risk_score_100,ews_signal_count_90d,ews_primary_signal,ews_severity,npa_alert_flag,sma_watch_flag,ews_alert_flag,any_alert_flag,alert_priority,alert_reason,needs_review,approval_status,override_reason,macro_repo_rate_at_sanction,model_version,snapshot_date
LN111317,CU212659,Radha Choudhary,Individual,Home Loan,MSME - Manufacturing,Bihar,BR0076,RM0589,2025-06-27,2025-07-07,2045-06-18,240,25000.0,17800.0,8.41,Monthly,True,Immovable Property,23600.0,1127.0,False,0,632,15,7.8,Medium,0,0.0,0.0,0.0,37,1,0.0,Standard,SMA1,Stage 2,0.004,71.2,0.0632,0.1672,0.1741,0.1741,0.2037,17303.27,613.58,613.58,19.1,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111318,CU274377,Bansal Motors,MSME,Cash Credit,Agriculture & Allied,Rajasthan,BR0065,RM0357,2024-04-29,2024-05-11,2027-04-28,36,25000.0,9800.0,10.6,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,676,-23,2.2,Medium,0,0.52,1.99,0.5,14,0,83.64523640555204,Standard,SMA0,Stage 1,0.004,39.2,0.0356,0.0669,0.0784,0.0784,0.5032,9766.16,385.34,385.34,2.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111319,CU270938,Farhan Aggarwal,Agri,KCC (Kisan Credit Card),Infrastructure,Punjab,BR0177,RM0291,2023-12-26,2023-12-29,2026-12-24,36,25000.0,14800.0,5.75,Revolving/On-Demand,True,Hypothecation of Assets/Stock,25800.0,1203.0,False,0,708,9,4.0,Low,0,0.0,0.0,0.0,14,0,0.0,Standard,SMA0,Stage 1,0.004,59.2,0.0903,0.0903,0.1634,0.1734,0.05,15133.86,123.67,123.67,18.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111320,CU270479,Shahid Goyal,Individual,Personal Loan,MSME - Manufacturing,Maharashtra,BR0164,RM0156,2025-06-06,2025-06-16,2029-06-04,48,25000.0,21600.0,13.64,Monthly,False,Unsecured,0.0,0.0,False,0,614,-3,2.5,Medium,0,0.0,0.0,0.0,23,0,0.0,Standard,SMA0,Stage 1,0.004,86.4,0.028,0.028,0.0482,0.0482,0.5649,20683.84,563.65,563.65,5.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111321,CU239760,Dutta Exports,MSME,Cash Credit,Healthcare,Delhi,BR0131,RM0479,2024-11-05,2024-11-05,2027-11-04,36,25000.0,6500.0,10.17,Revolving/On-Demand,True,Hypothecation of Assets/Stock,34800.0,1392.0,False,0,609,-14,6.0,Medium,0,1.3,3.33,-0.23,17,0,109.47031832526639,Standard,SMA0,Stage 1,0.004,26.0,0.001,0.001,0.0669,0.0669,0.05,6341.04,21.22,26.0,4.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111322,CU249727,Khanna Pvt. Ltd.,Corporate,Corporate Term Loan,Healthcare,Haryana,BR0084,RM0278,2023-05-26,2023-06-06,2030-05-22,84,25000.0,23600.0,11.53,Monthly,True,Hypothecation of Assets/Stock,26400.0,888.0,False,0,736,16,1.5,Low,0,2.34,-0.94,2.16,11,0,0.0,Standard,SMA0,Stage 1,0.004,94.4,0.0272,0.0272,0.0272,0.0845,0.3369,22642.86,207.59,207.59,5.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111323,CU201462,Patel Electricals,MSME,MSME Term Loan,MSME - Manufacturing,Haryana,BR0023,RM0299,2024-11-30,2024-12-13,2029-11-28,60,25000.0,8700.0,12.09,Monthly,False,Unsecured,0.0,0.0,False,0,784,-29,3.1,Low,120,1.41,0.23,-1.06,7,0,0.0,Standard,SMA0,Stage 1,0.004,34.8,0.0382,0.0805,0.1423,0.1423,0.7786,8664.23,959.8,959.8,15.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN111324,CU227647,Sudha Chandran,Individual,Home Loan,MSME - Trade & Services,Karnataka,BR0209,RM0094,2022-07-24,2022-08-02,2042-07-15,240,25000.0,12800.0,9.04,Monthly,True,Immovable Property,25000.0,1137.0,False,0,605,-6,3.3,Medium,148,0.0,0.0,0.0,36,2,0.0,Standard,SMA1,Stage 2,0.004,51.2,0.0901,0.1685,0.3229,0.3229,0.05,12307.89,198.71,198.71,31.5,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN111325,CU250194,Singh Fabrics,MSME,MSME Term Loan,Agriculture & Allied,Kerala,BR0167,RM0445,2022-11-19,2022-11-24,2027-11-17,60,25000.0,15500.0,11.09,Monthly,False,Unsecured,0.0,0.0,False,0,564,35,2.8,High,0,1.61,1.38,4.36,14,0,0.0,Standard,SMA0,Stage 1,0.004,62.0,0.0489,0.0765,0.1202,0.1283,0.5784,14729.37,1024.28,1024.28,11.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111326,CU211943,Malhotra Impex,MSME,MSME Term Loan,Real Estate & Construction,Uttar Pradesh,BR0144,RM0042,2023-10-07,2023-10-07,2028-10-04,60,25000.0,11300.0,10.25,Monthly,True,Hypothecation of Assets/Stock,32800.0,1190.0,False,0,553,0,8.0,High,0,1.57,2.35,2.02,15,0,0.0,Standard,SMA0,Stage 1,0.004,45.2,0.0405,0.0764,0.174,0.174,0.05,10995.63,95.65,95.65,17.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN111327,CU212354,Deepak Subramaniam,Individual,Auto Loan,Real Estate & Construction,Maharashtra,BR0249,RM0300,2023-06-19,2023-06-24,2030-06-15,84,25000.0,1800.0,10.75,Monthly,True,Vehicle Hypothecation,24500.0,500.0,False,0,754,14,0.3,Low,97,0.0,0.0,0.0,286,5,0.0,NPA,Stressed,Stage 3,0.15,270.0,0.1646,0.2103,0.55,0.58,0.3,1782.84,294.17,294.17,50.8,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Approved,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111328,CU204295,Patel Textiles,MSME,Cash Credit,MSME - Trade & Services,Karnataka,BR0022,RM0469,2024-07-13,2024-07-16,2027-07-12,36,25000.0,20500.0,10.21,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,689,-1,2.7,Medium,0,1.27,2.97,0.48,11,0,88.87981718012023,Standard,SMA0,Stage 1,0.004,82.0,0.0692,0.1366,0.169,0.2385,0.579,20262.17,1982.82,1982.82,18.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN111329,CU219943,Ramesh Chauhan,Individual,Auto Loan,Retail/Individual,Kerala,BR0065,RM0272,2023-07-07,2023-07-17,2030-07-03,84,25000.0,15800.0,10.58,Monthly,True,Vehicle Hypothecation,39700.0,751.0,False,0,760,-5,5.4,Low,0,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,63.2,0.0379,0.069,0.069,0.1105,0.05,16113.22,55.61,63.2,7.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111330,CU294323,Salman Iyengar,Individual,Education Loan,Hospitality & Tourism,Odisha,BR0226,RM0094,2024-07-15,2024-07-27,2032-07-11,96,25000.0,14900.0,10.23,Monthly,False,Unsecured,0.0,0.0,False,0,900,21,9.6,Low,0,0.0,0.0,0.0,20,0,0.0,Standard,SMA0,Stage 1,0.004,59.6,0.0768,0.0768,0.0825,0.1915,0.6018,15486.83,768.75,768.75,13.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111331,CU266123,Sourav Verma,Agri,KCC (Kisan Credit Card),Retail/Individual,West Bengal,BR0002,RM0579,2021-01-20,2021-01-22,2024-01-19,36,25000.0,10900.0,7.23,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,572,-66,4.2,High,0,0.0,0.0,0.0,7,0,0.0,Standard,SMA0,Stage 1,0.004,43.6,0.0315,0.0509,0.1029,0.1393,0.6424,11080.31,732.52,732.52,16.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111332,CU290084,Abhishek Reddy,Agri,KCC (Kisan Credit Card),Retail/Individual,Telangana,BR0079,RM0022,2025-06-08,2025-06-14,2028-06-06,36,25000.0,14900.0,7.37,Revolving/On-Demand,True,Hypothecation of Assets/Stock,35300.0,112.0,False,0,813,-18,20.7,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,59.6,0.0213,0.0845,0.1181,0.1181,0.05,14525.48,85.8,85.8,9.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.3.1,2025-12-31
LN111333,CU224428,Rao Agro Foods,MSME,MSME Term Loan,Retail/Individual,West Bengal,BR0188,RM0412,2024-12-31,2025-01-10,2029-12-29,60,25000.0,6300.0,10.58,Monthly,True,Hypothecation of Assets/Stock,31500.0,666.0,False,0,788,1,0.1,Low,0,2.01,2.26,0.93,7,1,0.0,Standard,SMA0,Stage 1,0.004,25.2,0.0409,0.1428,0.1428,0.1496,0.05,6087.76,43.48,43.48,15.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN111334,CU256890,Sneha Gupta,Individual,Home Loan,Retail/Individual,Maharashtra,BR0143,RM0002,2024-10-24,2024-11-02,2044-10-15,240,25000.0,7000.0,8.87,Monthly,True,Immovable Property,24500.0,76.0,False,0,767,14,17.2,Low,0,0.0,0.0,0.0,23,0,0.0,Standard,SMA0,Stage 1,0.004,28.0,0.0733,0.0733,0.0733,0.0733,0.05,7037.84,25.8,28.0,10.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111335,CU284729,Chauhan Motors,MSME,Overdraft,Agriculture & Allied,Madhya Pradesh,BR0070,RM0410,2022-02-06,2022-02-15,2025-02-04,36,25000.0,20700.0,11.9,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,713,-29,1.5,Low,0,1.48,2.07,1.25,3,0,76.12966812980396,Standard,SMA0,Stage 1,0.004,82.8,0.0483,0.057,0.1162,0.1162,0.5875,20994.4,1433.71,1433.71,12.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111336,CU233442,Debjani Malhotra,Individual,Home Loan,Retail/Individual,Uttar Pradesh,BR0087,RM0582,2023-12-23,2023-12-27,2043-12-14,240,25000.0,6800.0,8.64,Monthly,True,Immovable Property,31600.0,631.0,False,0,636,23,1.2,Medium,115,0.0,0.0,0.0,65,3,0.0,Standard,SMA2,Stage 2,0.004,27.2,0.1264,0.186,0.2731,0.2835,0.05,6530.73,89.17,89.17,21.0,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Approved,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111337,CU262431,Singh Textiles,MSME,MSME Term Loan,Retail/Individual,Madhya Pradesh,BR0102,RM0312,2023-06-27,2023-06-30,2028-06-24,60,25000.0,5500.0,11.12,Monthly,True,Hypothecation of Assets/Stock,24700.0,309.0,False,0,663,-6,1.3,Medium,0,1.41,1.22,1.36,38,3,0.0,Standard,SMA1,Stage 2,0.004,22.0,0.0828,0.0828,0.1909,0.2035,0.05,5376.08,51.32,51.32,23.4,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111338,CU265819,Ramesh Menon,Individual,Home Loan,Retail/Individual,Tamil Nadu,BR0064,RM0006,2024-08-23,2024-09-02,2044-08-14,240,25000.0,7300.0,8.54,Monthly,True,Immovable Property,29700.0,1389.0,False,0,546,-2,2.5,High,0,0.0,0.0,0.0,11,1,0.0,Standard,SMA0,Stage 1,0.004,29.2,0.0758,0.0758,0.2002,0.2002,0.05,7426.58,74.34,74.34,16.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN111339,CU279066,Ghosh Textiles,MSME,MSME Term Loan,Retail/Individual,Tamil Nadu,BR0002,RM0041,2024-09-30,2024-10-05,2029-09-28,60,25000.0,21400.0,11.11,Monthly,True,Hypothecation of Assets/Stock,33000.0,1208.0,False,0,643,47,7.9,Medium,123,1.06,2.12,2.38,339,2,0.0,NPA,Stressed,Stage 3,0.15,3210.0,0.1668,0.2205,0.55,0.58,0.3,21664.58,3574.66,3574.66,56.4,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Approved,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN111340,CU292100,Chauhan Enterprises,MSME,Cash Credit,Other Services,Madhya Pradesh,BR0154,RM0140,2022-12-27,2023-01-04,2025-12-25,36,25000.0,3400.0,11.27,Revolving/On-Demand,True,Hypothecation of Assets/Stock,23700.0,1140.0,False,0,684,15,2.7,Medium,0,0.75,3.25,0.07,14,1,93.83658185717465,Standard,SMA0,Stage 1,0.004,13.6,0.0417,0.0417,0.0422,0.0868,0.05,3407.86,7.2,13.6,6.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111341,CU258443,Srinivas Chauhan,Individual,Auto Loan,MSME - Manufacturing,Gujarat,BR0017,RM0216,2022-10-08,2022-10-21,2029-10-04,84,25000.0,23200.0,11.32,Monthly,True,Vehicle Hypothecation,23700.0,259.0,False,0,653,0,7.4,Medium,0,0.0,0.0,0.0,4,1,0.0,Standard,SMA0,Stage 1,0.004,92.8,0.0054,0.0054,0.0218,0.03,0.1107,23542.29,56.86,92.8,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111342,CU255340,Ravi Sen,Individual,Auto Loan,Retail/Individual,Punjab,BR0179,RM0531,2023-09-01,2023-09-01,2030-08-28,84,25000.0,10400.0,11.16,Monthly,True,Vehicle Hypothecation,32900.0,466.0,False,0,800,11,1.1,Low,0,0.0,0.0,0.0,6,1,0.0,Standard,SMA0,Stage 1,0.004,41.6,0.001,0.0535,0.0771,0.0771,0.05,10887.12,41.95,41.95,9.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111343,CU282540,Harleen Joshi,Individual,Home Loan,MSME - Trade & Services,Andhra Pradesh,BR0178,RM0030,2022-08-30,2022-09-09,2042-08-21,240,25000.0,3300.0,9.66,Monthly,True,Immovable Property,26300.0,1181.0,False,0,758,-16,6.6,Low,44,0.0,0.0,0.0,16,1,0.0,Standard,SMA0,Stage 1,0.004,13.2,0.0463,0.0463,0.0463,0.0463,0.05,3405.84,7.89,13.2,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111344,CU265029,Kalpana Malhotra,Individual,Personal Loan,MSME - Trade & Services,Tamil Nadu,BR0237,RM0308,2022-03-16,2022-03-25,2026-03-14,48,25000.0,12300.0,12.76,Monthly,False,Unsecured,0.0,0.0,False,0,804,1,12.9,Low,0,0.0,0.0,0.0,13,0,0.0,Standard,SMA0,Stage 1,0.004,49.2,0.0104,0.0169,0.0169,0.0394,0.95,12894.39,206.56,206.56,5.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111345,CU234360,Swathi Dutta,Individual,Auto Loan,MSME - Manufacturing,Telangana,BR0242,RM0445,2025-05-15,2025-05-27,2032-05-11,84,25000.0,22700.0,9.67,Monthly,True,Vehicle Hypothecation,26700.0,990.0,False,0,749,43,5.8,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,90.8,0.001,0.001,0.0185,0.0494,0.05,23178.04,21.39,90.8,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111346,CU259863,Jain Limited,Corporate,Corporate Term Loan,Retail/Individual,Maharashtra,BR0236,RM0400,2024-11-17,2024-11-28,2031-11-14,84,25000.0,21700.0,11.53,Monthly,True,Hypothecation of Assets/Stock,38800.0,233.0,False,0,526,48,5.0,High,0,2.02,1.44,2.89,10,0,0.0,Standard,SMA0,Stage 1,0.004,86.8,0.0367,0.0373,0.0373,0.0859,0.05,22392.79,41.8,86.8,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111347,CU252168,Mohammed Aslam Mishra,Individual,Education Loan,MSME - Trade & Services,Telangana,BR0148,RM0479,2023-02-19,2023-02-25,2031-02-15,96,25000.0,16100.0,9.78,Monthly,False,Unsecured,0.0,0.0,False,0,702,-44,1.5,Low,0,0.0,0.0,0.0,9,0,0.0,Standard,SMA0,Stage 1,0.004,64.4,0.001,0.0135,0.0229,0.03,0.8005,16224.46,296.94,296.94,3.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111348,CU221731,Srinivas Yadav,Individual,Gold Loan,Retail/Individual,Karnataka,BR0023,RM0411,2021-05-23,2021-05-30,2024-05-21,36,25000.0,8400.0,9.66,Monthly,True,Gold Ornaments,31400.0,608.0,False,0,679,7,2.2,Medium,0,0.0,0.0,0.0,19,0,0.0,Standard,SMA0,Stage 1,0.004,33.6,0.0165,0.0353,0.0393,0.0541,0.05,8385.7,16.47,33.6,1.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111349,CU249009,Simranjit Singh Bansal,Individual,Home Loan,Retail/Individual,Tamil Nadu,BR0211,RM0019,2021-12-03,2021-12-12,2041-11-24,240,25000.0,6500.0,9.67,Monthly,True,Immovable Property,27200.0,671.0,False,0,528,-31,3.2,High,11,0.0,0.0,0.0,267,3,0.0,NPA,Stressed,Stage 3,0.15,975.0,0.1292,0.2997,0.55,0.58,0.3,6636.8,1095.07,1095.07,58.4,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111350,CU259238,Paromita Rathore,Individual,Personal Loan,Other Services,West Bengal,BR0227,RM0533,2023-05-06,2023-05-06,2027-05-04,48,25000.0,4600.0,13.34,Monthly,False,Unsecured,0.0,0.0,False,0,686,-29,4.2,Medium,0,0.0,0.0,0.0,13,1,0.0,Standard,SMA0,Stage 1,0.004,18.4,0.0094,0.0416,0.0803,0.0803,0.6625,4457.32,237.24,237.24,8.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN111351,CU285860,Divya Bansal,Individual,Auto Loan,Agriculture & Allied,Haryana,BR0052,RM0300,2024-01-06,2024-01-10,2031-01-02,84,25000.0,11700.0,10.1,Monthly,True,Vehicle Hypothecation,39200.0,1204.0,False,0,666,24,3.0,Medium,0,0.0,0.0,0.0,50,0,0.0,Standard,SMA1,Stage 2,0.004,46.8,0.1409,0.1766,0.2348,0.2348,0.05,11571.86,135.86,135.86,22.6,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111352,CU255144,Jain Trading Co.,MSME,Cash Credit,Retail/Individual,Tamil Nadu,BR0091,RM0296,2025-08-25,2025-09-04,2028-08-23,36,25000.0,21700.0,9.6,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,869,12,2.1,Low,0,0.87,2.0,1.65,7,0,76.60446024017284,Standard,SMA0,Stage 1,0.004,86.8,0.036,0.0998,0.0998,0.1084,0.8703,21110.85,1834.33,1834.33,9.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111353,CU215666,Yadav Agro Foods,MSME,Overdraft,Retail/Individual,Delhi,BR0017,RM0541,2020-11-19,2020-11-25,2023-11-18,36,25000.0,21200.0,10.77,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,852,-29,3.6,Low,0,0.53,4.37,0.23,13,1,61.02003282408492,Standard,SMA0,Stage 1,0.004,84.8,0.0151,0.0151,0.0334,0.0457,0.6361,20464.72,434.15,434.15,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111354,CU293826,Ramya Venkatesh,Agri,KCC (Kisan Credit Card),Textiles,Rajasthan,BR0082,RM0462,2022-05-26,2022-06-09,2025-05-24,36,25000.0,15200.0,7.13,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,646,15,2.9,Medium,0,0.0,0.0,0.0,23,0,0.0,Standard,SMA0,Stage 1,0.004,60.8,0.0809,0.0809,0.1465,0.2363,0.861,15758.87,1987.26,1987.26,12.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111355,CU254915,Ritu Venkatesh,Individual,Auto Loan,Retail/Individual,Tamil Nadu,BR0087,RM0064,2024-09-08,2024-09-22,2031-09-05,84,25000.0,10200.0,11.79,Monthly,True,Vehicle Hypothecation,29900.0,1089.0,False,0,532,14,16.6,High,0,0.0,0.0,0.0,50,1,0.0,Standard,SMA1,Stage 2,0.004,40.8,0.044,0.1045,0.2212,0.2863,0.05,9784.79,108.23,108.23,22.5,3,Frequent Overdrawal,Medium,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",True,Escalated to CRO,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111356,CU227274,Reddy Motors,MSME,MSME Term Loan,Agriculture & Allied,Andhra Pradesh,BR0217,RM0181,2023-09-23,2023-09-24,2028-09-20,60,25000.0,13700.0,10.86,Monthly,False,Unsecured,0.0,0.0,False,0,740,-17,1.5,Low,0,1.6,1.67,1.06,17,0,0.0,Standard,SMA0,Stage 1,0.004,54.8,0.0197,0.0197,0.0197,0.03,0.7041,13179.01,182.77,182.77,1.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111357,CU271670,Sarita Krishnan,Individual,Gold Loan,Retail/Individual,Telangana,BR0053,RM0215,2024-11-11,2024-11-20,2027-11-10,36,25000.0,4800.0,10.71,Monthly,True,Gold Ornaments,31200.0,509.0,False,0,777,41,2.4,Low,0,0.0,0.0,0.0,14,0,0.0,Standard,SMA0,Stage 1,0.004,19.2,0.034,0.034,0.0826,0.0845,0.05,4570.37,18.87,19.2,10.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111358,CU236546,Navjot Khanna,Individual,Personal Loan,Retail/Individual,West Bengal,BR0037,RM0571,2020-12-15,2020-12-18,2024-12-13,48,25000.0,16600.0,14.42,Monthly,False,Unsecured,0.0,0.0,False,0,672,1,1.4,Medium,0,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,66.4,0.0345,0.1038,0.1189,0.1858,0.5784,16958.41,1166.26,1166.26,15.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111359,CU235154,Radha Kumar,Agri,KCC (Kisan Credit Card),MSME - Manufacturing,Uttar Pradesh,BR0155,RM0072,2023-12-29,2024-01-01,2026-12-27,36,25000.0,21500.0,7.69,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,762,-7,0.3,Low,0,0.0,0.0,0.0,9,0,0.0,Standard,SMA0,Stage 1,0.004,86.0,0.0333,0.0333,0.0333,0.0524,0.8527,20722.07,587.58,587.58,2.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN111360,CU279746,Arora Exports,MSME,Overdraft,Retail/Individual,Bihar,BR0180,RM0286,2021-07-28,2021-08-03,2024-07-26,36,25000.0,16700.0,9.83,Revolving/On-Demand,False,Unsecured,0.0,0.0,True,1,610,68,4.2,Medium,114,1.47,1.47,0.9,942,0,111.09490818775627,NPA,Loss,Stage 3,1.0,16700.0,0.1922,0.311,0.95,0.98,0.8,17351.86,13187.41,16700.0,90.4,0,None,None,True,False,False,True,Critical,"NPA - Loss: >820 DPD, negligible recovery expected, write-off candidate",True,Pending Review,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111361,CU282420,Kalpana Arora,Individual,Home Loan,Agriculture & Allied,Bihar,BR0240,RM0300,2023-02-23,2023-03-05,2043-02-14,240,25000.0,10100.0,9.88,Monthly,True,Immovable Property,25900.0,1155.0,False,0,842,15,2.6,Low,0,0.0,0.0,0.0,7,0,0.0,Standard,SMA0,Stage 1,0.004,40.4,0.0058,0.1062,0.1062,0.1307,0.05,10216.18,54.24,54.24,17.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111362,CU249772,Mahesh Das,Individual,Education Loan,Retail/Individual,Telangana,BR0198,RM0110,2023-08-20,2023-08-30,2031-08-16,96,25000.0,8300.0,9.93,Monthly,False,Unsecured,0.0,0.0,False,0,613,-10,8.3,Medium,0,0.0,0.0,0.0,15,0,0.0,Standard,SMA0,Stage 1,0.004,33.2,0.0035,0.0339,0.1189,0.1189,0.9459,8473.8,952.82,952.82,16.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111363,CU235436,Subramaniam Pvt. Ltd.,Corporate,Corporate Term Loan,Hospitality & Tourism,Telangana,BR0058,RM0320,2021-01-20,2021-02-03,2028-01-17,84,25000.0,20200.0,10.28,Monthly,False,Unsecured,0.0,0.0,False,0,600,-2,2.1,Medium,0,1.23,0.96,1.3,4,0,0.0,Standard,SMA0,Stage 1,0.004,80.8,0.0936,0.095,0.1389,0.2234,0.6062,21032.26,1771.1,1771.1,16.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
